manuscript-plate-fragment,identifier
4Q57-387-47,f26fa031398030b26b6032abf9d53d1bc161c0a6393606f5520001940a122923
4Q57-387-48,457e509122b2a7e317830e5af12f96c05d3c252749b72f3dba0e673cb58700a1
4Q57-387-49,805b18afe73ad1a334c204d19d5ae9e04977f700683ea5ec8614ac14fd4348d8
4Q57-387-50,3a1b551bb6166f0f4f84c566cee94c095a4605167e7d87c4d333805a7182745e
4Q57-387-51,ec66fbe9ed28bf2dc1922b0d9b877d62bc4bef3b01aeefa0b90fed336a10b1b8
4Q57-387-52,34730235005269bc31b0adbf43e8029905f4345afcfff5176f97b567c3b2de5d
4Q57-387-53,ab273b0e5fde17961a0f9d1f1816f1de228bd0824e11ad73a358a0189ebc6a29
4Q570-429-1,92e74847451f0bc57d23c1da894b579beadb52a587d049569aeef33c4d76d3a7
4Q570-429-2,83c4aad0bdc79361629edf58936ac78f722f15b605bfd026b6559fce8a25956b
4Q570-429-3,68d16eed05dce100b1853c8d4af8f6b2848c7742bf9ca9c419f99824199dd4b8
4Q570-429-4,251e733aa7829954f64636445f1ae567dbd89de32751df7d97e5cd18d3d06cdf
4Q570-429-5,6366526a802a48a0249e9357769409f07311d7d24fbf5948e79a5a4e769461e8
4Q570-429-6,635087fb9bcdb1c56ba80cbc90cd7405d23ff5592d28e037c87e919e9c10c17b
4Q570-429-7,6f27d39afd2032236bbd27114b38659ba80e5c03b9571cdcea59c66994600214
4Q570-429-8,1eb21ca46fba0a5fc4532d5de0f84dc610168f7e181928b77dee8acea0c6e868
4Q570-429-9,2e296f657a67a57424fb1a68eee6b20afc65bf1b1178efb9f20645d97d622b67
4Q570-429-10,cc132a6a952cba578a266d7c93364d2e1995213f0ac4bdbb812b1e164a962b01
4Q570-429-11,d8120f8736f0680687a6f84e3c2e3b12c228ad2368439cff274ec976573e6cbe
4Q570-429-12,2ed4648f9d3f503621135a7e5fc34816cd2d7ebff1a40e446bd43a5019fbc5c8
4Q570-429-13,c476db36ad31ef4098aad5eac65eab0f1a6b3d34dd181db59481133c226be5ea
4Q570-429-14,788d2e0a14c1b3c7dd52a5c50ee673b068d3ee24e6085b764fa84df35f00d89b
4Q570-429-15,32e74dd9640f6f57e307809af1b983d454494f9a1b3d6d347c8f7ae22a8fff4e
4Q570-429-16,90b82b0e1190a9f0e11bc463726554a8ba0da94798bce88c83daa3d519ca23a9
4Q572-435-3,f4ad9f3f0b4cdede300d1db88aabe5d7ab8cda73c93ececf1fc41edf9bb0fb9e
4Q573-435-4,62f0f3a3ed198b5b8d6207681fea7a3934b4e6bc3e54a07169a2b81cc625a5ee
4Q577-320-23,eb4fcc4d42a85e36e1c543bffd48e3a8ee30b9569c3a08098c671d733803cd85
4Q577-320-24,6155b9086df15be98443fe33cce703f2c46cc3b377489e5ff845cd45e539112e
4Q577-320-25,88924a9685555690aff6ccce913934530a25bd5fc8c971e5512ab44fe7b457da
4Q577-320-26,38f0a744168dfb35b778b8767dc14dca51ed373d722fdc3eb82cd466a53b4c5
4Q577-320-27,a462a8fad5ae1d86d5e86fa2d4f83a1a0a9ab9437e1ac04f1ad7988c640e1742
4Q577-320-28,e17e1bee7e313cde3101f5861fffcb35e676923eaa97e5365d190bf2d3a8efe3
4Q577-320-29,7b0dba599351322d74e3cc489d129694a265e70baf85c77ec910e1b9b676c426
4Q577-320-30,53df726676561eaabb9af840dd78db727ba85f5db843e26e86d5bb4e13a5211d
4Q578-320-5,6d8e07c8547e82b0eabc731060cafbde861fd809112f1ebad24e2320f283462e
4Q58-236-1-1,19cb124f3f4ae3e8bc375929c6aafcda626a75b636c0cce5593e362cd455f76e
4Q58-236-1-2,4ae390ed396fb4507b25791f93e2947624b0777b082ba08aa4e122d2a159b83d
4Q58-236-1-3,628f4df83e47460d11a6e30e68dcfe3a35395af8c3f137d3578e2f5d0278f9a0
4Q58-250-1,c15b897cb6b36b52ed58be21c197190887acf83180d99b11ee1136b712dd8756
4Q58-250-2,58305893d38ee993f67493c6fc746221746674e100c03de8d1524ebb0e03bc41
4Q58-250-3,ce9c27d9c38d9e5595fb931316f4b023c4a7811553c214bc21ea904e56a9e0e
4Q58-250-4,64f26a5f63ce1347314731304c0824c4d6b3269a69f3c28ad8ddb1ea6601a82
4Q58-250-6,bda787e4148f2f91bb124cba7fdd76c7669d8ae38aab42651aedb878940f6460
4Q58-250-7,c025790a1fc4226422533fdb82cfe93e8a12b46b848669a9bebcd3c76d85d460
4Q58-250-8,88b1a89f763c2728967c49d46de6c20ebb77cfb6dfd01d77db45d477ba678781
4Q58-250-10,51b53a513f2941eebdd8421bb0fecc372405508b6d0d9428b855edeecd367a91
4Q58-250-11,dc027031ace72d573c3a3c5548852fa82c584c4a3ccfdb3f7ffe90ef270732be
4Q58-250-12,8dd590aba88c4e7515bb99ebc9c94f0938d69d0793beacfa536c38373a2b947
4Q580-427-2,66bf44fcbaabcd10014551cda577812301dcdadee804fb8431cc86051e60cb37
4Q580-427-4,95d5f61d0fff479aa378c3ea0880cc0bbb6f6aab7768aa9e47bc8981f263d2fd
4Q581-439-1,232acd03a7f3c6ff99ab6fa4fc15c5d1f9b4e4f72120333c6610bb479db787fe
4Q581-439-2,a5e6fc4ff6999ff2b5419ff2c9c069f9045ab40e1b027eee470a1924ec7d5e9c
4Q582-148-2,368930659df55540ce6e3e73ab054a63ffc54cb8378f96b71af569670557b3f3
4Q582-148-3,556c1196fc9a2cde0a578d859dd41e405201bd88ef5fbcb490c5e0b2648e98e5
4Q582-148-5,8312776d40b9a730521e4434be111276ef9c6fea83106631602ed246dac2d7e0
4Q582-148-6,f1677a5a037e35265f486d23b3c52fd72a80b1bc0f5b392c05f77911aaca877a
4Q582-148-7,c8daa5aeda20948760fccc08b3eb3f47237c2eaabf1c03f39729c4c67e04d8bc
4Q584-205-1,e081b2c548dbc422f150a7ac71d8581d7df41f74feba05aeeb65f2aa81cc88b1
4Q584-205-3,da3ec5eb32728d2bd7d5b8e5def60ed53b537ee91bbefa8d7e4b8a22034b509c
4Q584-205-4,c458d81bcc606516cfad0000f55e40c66f136a136ba7e63ff2dd22ef41eeb80c
4Q584-205-6,ca0741c8cae07947b15e61b197d48d8906dc3e9ec04c296e86491aaa2d203fce
4Q584-205-8,e2f492b1c12f513934c31131b04da986f096f55f198fdc63e755fd233b9c0289
4Q584-205-9,2b663524104c644e7d7cb599c76ca694da17bf4c63a6760ecc70b3cfc88a98ea
4Q584-205-10,e9441adf0a4012ba0912fbec770697044da37d0969de893737f1e7d6b8d0e08e
4Q584-205-11,b8b78653069eb42fefb05633e88110ee919182a767bc8197769119b50e031584
4Q584-205-12,4d48a817b665541f94419c9cecbe0a151fad94acd95ef212f11178c2ead6e812
4Q59-262-1,6a10814b12bceecb9fd70bd68f1ab96abf39a91f5517f40a20f550091d0d6470
4Q59-262-2,5247a46af7fc178612509d29964338b8a7aa9c769a71d5b782fdb264a47f3046
4Q59-262-3,a798be95d3973d1e948843094e1910e8221c81479fa73c1b74ea7fbfe40b1424
4Q59-262-4,182da3bf2348a65e834a37f52133f027f0f6d8f874ea8db69545e72351543d7b
4Q59-262-5,d4b7bba67f0b75f072b0e93731410f72308ecffafa867eb3aa71ace0d49141f2
4Q59-262-6,c0f96301d259eaa63f9873d78ab7d872d5fae9b0eaf7e69a2d5591ae17ed2462
4Q59-262-7,db3f250c32d7da5e14e34fefa3dbfd958d81ab67419459f963c7aad2e6678a62
4Q59-262-8,539b48370fcb2b5dc754ab81ac2912a9a17b2a3fdbe76ea297856e2ba0c15169
4Q59-262-9,6195478b73aed5605d467af331c883d4af92c691930b69aeb285037241e76534
4Q59-262-10,55bea8c71d46739f281d6c89a262e4e385cf909a8c7daa75781f58d3bf53ddb
4Q59-262-11,a07c33e81694463eaff0b93891df8b42d1debfb39a6f1779832487cbe481e092
4Q59-262-12,812fe505ff5087f8e62396ffa7750f655f2ab243ad93c9b92c441d82a42e4850
4Q59-262-13,bea70d508b32fdc60de3f247e5b4847c87b2b3f2fd822f65c1b52b4d44c2b57e
4Q59-262-14,e55dc213c5f121ce409195c9a85678104477116fc14ad5e70e44a78e2c0131fb
4Q59-262-15,181db4707d450805006e9e2c65f80ff6926e6e31b63d1e68d87e238691aaa206
4Q59-262-16,d59f61d4e3d95a8952d03036de9d7625bc10ad3c8171fdc749b3ea53262a429a
4Q59-262-17,435684f5345420e0e4333042f4469f96d65adae2a95b5cc0dca344ae1c75782
4Q59-262-18,6fe29391e9e4d5c7d2bb8a53c3d6f7e1b814ca6b3eb7f3653e6cbcee0531e1af
4Q59-262-19,8787bc00ed72863ca7d4066154458a90cc30e0658fb2d3bc6988b24fac62add8
4Q59-262-20,5fb98f92d0cc3699ce7cbc90eb74721190f59d6b197860ea9a06bcb1b6a958ce
4Q60-324-1,3833fce84e14ac9b388cbd39d1041c846147152333eaebe1d13837afa219d764
4Q60-324-2,9f457e9630b5e4e544791979bb3b414b6ec398b89dc1b555337cfde0d70c6167
4Q60-324-3,51e10ec4ae034e383b6251dafa7c50cec7ebed5151a67b14f913c0553870a33e
4Q60-324-4,8a36ece216d5a503b4312199bbbb2f2996af3d85f11ca9dc9178fdc13ff5aa8a
4Q60-324-5,5ac9de3db68c39f49812503bbcd6076ffb8f7bb88561fa752b60d102dc51e26c
4Q60-324-6,f9a1a53fa55651ddb54e07618662cce56b138db46c056881d178818e29d4237b
4Q60-324-7,d7d7305208777eb3ca20c8916b6edeb4b1193ea4e673fa752ff802714dbf6d3c
4Q60-324-8,aaed71289aef9664564d4fade309d007df9634327948bafe9750e395c7cbfccb
4Q60-324-9,b35f407a2e64773febf2304842eadbbd4f9a55b4fa258745a538773eab63adb3
4Q60-324-10,2d225f7a77153de11ef0e8915cc6f09f7ed17471c3023d92b8732c88339928c6
4Q60-324-11,65c1048a7f08405800a44934ff2afa2f8abc955c4139ad6cb4125518f51b7a3c
4Q60-324-12,3d4742a29a748261ef5069e386bcbf463bbb95f6c6e48b5803a09611a72b9cb3
4Q60-324-13,ccf4412f6ed6939cbe4882b5e8b6ca3f92e09d07c7dc1d6e674f5df3acfb6380
4Q60-324-14,552897b5184631a84ad8727e87513757d0354819b3ccf0af8f7aa90dd2e32bd7
4Q60-324-15,9b3ae02cbcf8d35fe634138ba93b4d38d92b21b0b99282e0643981dd0350b82
4Q60-324-16,b591a9177ad52636786ecbd319ecc401e998cab8da3ee75dde33068891bec40b
4Q60-324-17,1954a6b770b1aabf0a55186210569759447ee3046e60adda2d56742a29b454e7
4Q60-324-18,d7dfa20fb5a23fb507bf5889341c2e930fcc9a5f05cb778e6d8f248c3edb1562
4Q60-324-19,188673ad6c9916fb27a52651366e3f469a5ee3f584793a57b84684074e2c8a72
4Q60-324-20,490deea38b34a41c8406d14e287e5d3d77b4b0a04d8ee85a45eb209c3c8b4d8
4Q60-324-21,2f61d2bf5d1c3860cf1b7a5da971976734c57189473c17be39d695c1a94e4656
4Q60-324-22,3c75b1dc216a957eb00c6ed3a7498d2664d1bf7d7e6c22f0739698edb0b4872d
4Q60-324-23,88e25fb9a3bbd779af95385183b32d2526b33e5d0c06139703f29300f6e04914
4Q60-324-24,9f18fc2a381925be3b035546ef8430665c1ebe35720cc23f50b6aba45299d992
4Q61-175-1,e54c5839b28469f2d45f9002c0e73b644385ce7989c93d49ba6e5b12d6c527a6
4Q61-175-2,18f850999161836aca3dc47de75cefcdc52c77a6809a2f3a93ff2c68ff905793
4Q61-175-3,e2d0900379f9f5b34762ec265168803b8bd2ee9e4a4e76338cd4a5f45a276816
4Q61-175-4,1683468ebddb96a60a7f94f7dfb55af40e45cbadcd4c326ceacfd1922241d484
4Q62-261-1,23ab69c3414e49caab6acef3cb01097a1141b264ea761169f8cd3afd03b065bf
4Q62-261-7,eadf8768b477b5b2e3945790d601c4e36210d50b026238e54d9110f6f33a2e78
4Q62-261-8,153c0d5d837e4a9f1f43ea19eb5b9b0eb7b0c5be4481350403fbd9fc3b5a773b
4Q63-1142-1,ee5fe51dc652a8db7f701bba81c84a86584be769af0b63363e1a4d6bdd92406d
4Q64-250-5,f441b40dea67cb40022dede763579ac97fb6db1a2310c2569f9c663b3273b488
4Q65-261-6,edd2d897ac3205fcfdcbc8de4281686506941419a3378a2d997d1ea73d1143bd
4Q67-261-10,5dc71849c79102655ac2a71edfbae48065c3f185a69757225b66582bebac830c
4Q68-261-2,c23f70655ffc264b9d2c1037a3a721973a54f1a15ed8f23305fca3bb7ca8262
4Q69-261-3,69e8e024a3b6de944b46634ed1cf3070d53a9b2d07a84af858eb8bd1fae0ccc4
4Q69-261-5,35234b627fd68c2f51133d3f720725e87961db44fee00ed3f8f7e8d36e4784c5
4Q7-275-1-1,32695c820f6ccc9cff75f00957de8247ca5aef870edeb4e662751a2da0688d0a
4Q7-275-1-2,a9041dfd0884b00a835eaac721f8cbf9fb51cd1238b42710f99e0105bf6759d9
4Q7-275-1-3,9c4a44fd65117dc0b2c282b98a97c8ffeaea733cf110c33ef451d0b4f6029349
4Q71-152-1,b4943adacd4f0f1e04d8cd576e471e64777c1849a77afa8888f08f285964d4c9
4Q72-245-1,9e33b6d25914a41cb9de22ce41aacba1857484e0c2316964cfe009f808f38c7e
4Q73-1112-1-1,c643dc4f7d17c97ce2c0c3fb2870fbfe4100449526251037cc60e1da6f7983cb
4Q73-1112-1-2,f784dd11b8b49f132b675145a2cf2763dc120bfd761bd6f663577982ae4c7b03
4Q73-1112-1,841c9733bfc35731b0e69e4847d8aa2d16afb545706d3c130c67fec1aca7e604
4Q73-1112-2,770ac59ad778ea1580b2fc17491e1682de9eeacd632270e9c0f4ee68576cfb20
4Q74-207-1,170a5c5460837d4159d3fa33b051c22ae79d98ead006494ecc4e79f178a0d403
4Q74-207-2,b432f5bae489785ae485e6e4545211463a828f4ed2e21201d5ac21e7a6d46aa9
4Q74-207-3,830d29a1a0e61dcb395de5d98dc8d6a934ab692b83ede3950a72859d6633bc81
4Q74-207-4,c0c848088f688aabad681ab3816f0a83c26dc860f579e82618ab50ae223aab46
4Q74-207-5,46388616101130bd3859eaa4effbaebfbd2c0391071aa82f4fc5b31b8bbe0d87
4Q74-207-6,e8b4d6bf00e651f9eb8228d4e7e0dc08526bd22f9c015f1d900881390924386
4Q76-1114-1,8f6f24d2d5d1c89849f30631e1caec3715ea55086d0d0c5cb0e86b06e7f2c74e
4Q76-314-1,ca40237753c4e7e5a5db5efdef4aa79ef33f2b769c3c2fbcb52d1733a67e848
4Q76-314-2,5f1efba0c59d09882485e5f961e57af846ec1924f4b26336928e08d4a3e6bcad
4Q76-314-3,ffd433187b67c4c286d2515a4c28b5c367a940039057a49613fced8a69ab2605
4Q76-314-4,c5d99aec826866896853309c6ca1198367d598b2e7f0ba8636068ac92a61ecd3
4Q76-314-5,2d6147cfac895c62f69c09ef53d3de3a19d7c88c634910e00a2cd378fe7508d0
4Q76-314-6,4e4b4466b21d1b0e0b852afef211a8d679fc66d93c3d61d23bb0ccfcabdaee9
4Q76-314-7,14429e5b2b0518fe48f477f2675e746c52c1bea895b473217c90b4fde1340301
4Q76-314-8,f4b85aa7129c389411161d575727b3584c9aa4bde72896c383905f4a52bc2327
4Q76-314-9,57744c3451d649b9423d5f2308f32a6c8c18267371c42be9556663bbe1a547c4
4Q76-314-10,bd3956febb78c9e689dfead4973302b496dcbd9e8b2c25cde34cfa13831cb31a
4Q77-1113-1,a59fe2ce7c55e897dbfa7031dec198c6251ec0611f3c3a4befd6ced5cfa8ed39
4Q77-1113-2,aac3a9dec2b71219bb71bbbfdad55c31808b7008813a38600b30e8d47d173524
4Q77-1113-3,a18ded37fb1c18a7d375515562a1351c99f86d8b74a2ba2424965c74825b5ffe
4Q77-1113-4,e8e0d38d4ac3757e67a55b63d0a0aa3ff2d550245f5c1cd9c32c15ab72a30678
4Q77-1113-5,d3d2fb34e7d74dee13dc87b5500d488fb0857ba2d1599815c397733e48453dad
4Q77-1113-6,f8aa3112a237810d411a73c4c2e0927f38e79b7e425c89ac7d9c80965b8a23ea
4Q78-161-1,1c41e71406b05e1fe3479bc59b4128cd25948905b58a530dd75a89921ba5d19d
4Q78-161-2,f755043ad75f4bd012360e616829ed5c251373ea076ae9c5b1b4370181247a97
4Q78-161-3,c409974c6b66af3e085f06155aee1b73d2cb50ce32dc8060066e8aad24e08c8e
4Q78-161-4,af250e57298adae4d259cf5de028a3ec701b4a88ad2083a808ced10e564df049
4Q78-161-5,97effe5a699611d4b735064968b768bc3c2e11f778f1e0a94bbf1c92f324a4de
4Q78-161-6,edf115e1bd6d9c3c5afda36f8510bfca8c65a182a780fc480db1a5ff3d65b501
4Q78-161-7,47cd5568150fd48fbc5646f581632b153440eef9b879cc8c140e8bc7c7b0c677
4Q78-161-8,2f69f88bdfefabc5c6b77cbec15c0e50b0282d8cd2a44431ea3fb38062574db2
4Q78-161-9,aa8caa4cb1c07ad50be41d949f1789d49760bd15502928a59295d39fe48408f0
4Q78-161-10,3e8536eee1459344313a1fbad986b67db485adb61e04c77b3a01fac2780b9640
4Q78-161-11,ce7d0eb5c4d416dda6e11278c157f955fcff6c5cd04bed5eec219b23ed14028
4Q78-161-12,7225e28162999f615ab7c0b55859b0d74ea1ebe485e2db0555cd1a15aea25851
4Q78-161-13,c004fd97535f90e1cbe70fb40a46c61000a616b59b39b65b3dd567e8be465830
4Q78-161-14,652ab7f05c14e5d5cd569702e2564b90c3b3471535203f30b7dbcfd89dc9b58f
4Q78-162-1,4561c2664c78d8e0c6eff1178def40798fcfb6fdc98c421b51c7549d939ecbb7
4Q78-162-2,ccd28766bfb6a6dcc26fd3133778022ef4d1fd3f1c158d7dc736446dc5bd4dd2
4Q78-162-3,8350df687845083982a02fd55ca8ab236b39901bd85bf81484f2d058a32748ad
4Q78-162-4,2e8e9c886a0d426f7afc303bac8ec907bdb54bcb9d5e7e806a0d1028f8e4d34f
4Q78-162-5,ac0a22965b9adb92372318d391d103ea1c10e79d7ade8ecbd7e10c5fd763297f
4Q78-162-6,e17d95049a6990c799ac44d0ae8a5d08053a6b81c8c9a18434667b061f29ac60
4Q78-162-7,77c07decf90c9051b94ac67c1ba88df7ece822df179b0d5c1042bcbe27e5becc
4Q78-162-8,50b92ada0202f2c52c1fbaafa71b2230bec26d1e26fa3a62ff35c636520f4368
4Q78-162-9,dc6ee5c6c02ea6ad7b2a105ab075a5b8922801bea05f7547bd3452aca63dfb13
4Q78-162-10,a17f811961744b44e4de396b4c45b43aa44ca823e9f6d69224f058faf7ef5fed
4Q78-162-11,e31abec309c2a425464ccd36b0543fd2bdfb9adf7a3a56551cdab315bacdfe1e
4Q78-162-12,147c02c6fc4c227bca31cc46f96d065151aaa41aed935e6ff77bbea46c95af1e
4Q78-162-13,2c650771274b3ebac0944127259e030bb3f2edb349f1f336f25406fe7c2318dc
4Q78-162-14,5dd46d09e1ec6568ccc274e9de7e8e033e5ea132226cf02a394fd784bdbe5046
4Q78-162-15,f7425a210148a728eaa96075dd15dbb5894c84a0848ac96e51a2cb69adf9c702
4Q78-162-16,2e3ba0bfe7298715a56d0d64c9b483d5bf89b5a3aadc46f93d8e02949d7335ef
4Q78-162-17,d2f55988a1d10c94061df8b4ce6cfd6a821ad6ff520df61659bc9f4deab541d7
4Q78-162-18,69f1fb91c098164010b09f1af7347e65d2cee823152bbbc42bb6b0372450150b
4Q78-162-19,b0d7b1047968e4d4f0343872b6f0fa8adb4c37fbd1fa9d297494a479b013702d
4Q78-162-20,f52ef917ad8a0183f16a6b91f37c85047fb035abed9883858c434b3708dc3402
4Q8-275-1,8a59caa113607f11129eaca6c3956ba15b9ed70e75103c030f608280f052f806
4Q80-258-1,aff8e95afa01575df718d7952ce4ce3b92efe2c28c43916c80bdd1ab925684c0
4Q80-258-2,f9113a88b98a583dae445025c63edfe8ef918061466848a30264ab65ac4dded0
4Q80-258-3,5302e96485b2fb427f89191652bf576d6ac23c6197ec28b761f8da1c05d16558
4Q80-258-4,3c5bcbab3e856bcf508c25a04628dfdc0fec1102959922859d689879f9495baa
4Q80-258-5,b88e0c3c22a09969450d0f2f2c1bbb9f7333c884ad36777d89a2b77818b1a183
4Q80-258-6,32e5085408317bd6bd3cd4b03a71ee1178a06b533c72a53454984034419acd82
4Q80-258-7,52a11e88ef4b4ddf097436088aa83323a78fb63a8785994a9f671ae054c289f3
4Q80-258-8,961f097e94cc092f96c39c8b3609dfa7da6c11f65ef6ab5fb7364a1519970cb
4Q80-258-9,a6f931e8010ba41b9209f83f6fe5e0e04fcab6fd46b226d5e2ec7f47c5bb6d5b
4Q80-258-10,dd370e5d4aae29b8cab1c05eaabc4e708996bcbeb0a3be52ab343f512968ae95
4Q80-258-11,6d5dee5156f59ed3040fe291733a53504ff99660bbbca0ce0235510f46230582
4Q80-258-12,78aac2b2d2b37c51baab1ab495f4e0e805667a90e40f2aa30d2b6f9f5ac3e4fe
4Q80-258-13,da1afc839bf200b79f0ed0f1f83562b34d9fb6fe1a5de29241b9d382a7973579
4Q80-258-14,4fb4e47efdf4c954d832437d9746067aa9922708d368240d9e8180d142ed14da
4Q80-258-15,52b078fae8dea8754b0e555feb07b35c181768ad89c565ab04600fdbb5d7ce3d
4Q80-258-16,cbfa23ae2e0169eba0fa2d9b948a0c73a8b9348ae08c47b7593aa719779b85ae
4Q80-258-17,7dd06362d9d5267568ec8154afc3d6d05d19795faeb70b770daf22c2cbf9c29
4Q80-258-18,b30da896874cb8c1585caa5dac91e6287cfbd80eac6eb9fc4f85369863abb390
4Q80-258-19,50299ea607eff99b1c5feece0686a5fddfd540ad878328a072fe5f3d63ee5572
4Q80-258-20,5918cc9dd1ae3f0ecc73e5cf5a6f2f6ec87e7dbafc4f83cab894e7e954ea71b2
4Q80-258-21,d3c08280a15eb6e59c0535628e4ccfea6aee69a53c707a3cfd37221820e7d1ef
4Q80-258-22,d21f001737f8833eb72d0f671860a5497775de794954a8c55f2a08d7e20509c8
4Q80-258-23,537c2f6ebee26f447858e7ddcc3900f38bff1ab9fa718b7f53c4d6dc0d6822af
4Q81-1115-1,643793fd557481ba80377b3a823025d9f1c3f44dbd8a514c8267036b324a8ab4
4Q81-1115-2,857350886ef47363c9d6f1670bea3d980fab216f3e4d395fdb8b5f76f44a6161
4Q81-1115-3,6490dd0a84e818ac72752b1c135057e230da27e3869a2628c0e5f6104f935b0e
4Q82-1143-1,16651555b452a87b5152bbab7b803505dcbfceb67769c97eeb7d7cfb2f43cde6
4Q82-1143-2,b3012fbbf8d25a2fd3940dc7f27801db1b848a45269abb7103cd078f13c9d38c
4Q82-1145-1,72c246a13cf5ecc02494ebe0b6a84fb308b4aa6d6161a8b48caa74af53d42d17
4Q82-1145-2,9b5c5cee75913bc6c6e363de354909013ab6c0c50422647d7eda2d62dfe985e2
4Q82-1145-3,a8fb579b892d295a4783a5bb455f9db1b813665ccc0f1e32a7c0998f67331b8f
4Q82-1145-4,7c07f07336c4c494f6b91c28e81c04dd77376bc5fce56ba31d52c98631409a48
4Q82-1145-5,9167b2c6a943cf04e08288cd546012b44f6dcb7e5dad93c99daefacea879f65f
4Q82-1145-6,ebafb164f51bc442cdadfb65bd914cd23807248f77a76c1f32108c5d22a46db9
4Q82-1145-7,a2ebd4df0a48d73a69b0375c09ad775f20247deffd7692acef4495472fe22299
4Q82-1145-8,49e12950707a1b5d293ee8f07513ab07e0b2c32260fee8c8ec47343530a8383f
4Q82-1146-1,14ed9d808b7f8cd8ca5ec55d327cb651983dede47a6e59b6a1a264e4a26a358f
4Q82-1146-2,cfff26de1b16cedb19dc2740e4055e2438a1e2adb178f3e26308b81ff3c85c5d
4Q82-1146-3,734f801906ef51cd5c9da789773d5947900b46a2737ffd2861e702eb453a013b
4Q82-1146-4,6a8f14f04821c155199c7d8c82dcd3834c1748c7dce71f2a35d29db50cf3c17a
4Q82-1146-5,6c93c0a2c17fe869d0a93b945d27bffa20c5d445eaf518f325b3787ea594c32c
4Q82-1146-6,fa13562325a5dd1f389307350de5d01ad39bae38b4f1857cf0f8545af0442ad8
4Q82-1146-7,be14b830d74a6c31fc58fc9323d16afadabbe5969a0a056b4bf5aa41e0951351
4Q82-1146-8,ebed06e23e4d8b8d98c8163fbad47473339d592e1dae0ff43cca72648550e55f
4Q82-1146-9,fc8e89cb11ebc16633adb449d6ae88597ad820dcfa83e23d78d73ceb1096efee
4Q82-1146-10,29cfae1e943a4dd81098c9ccdca7ab103ea5f65162526ef153e5c5261ea2402f
4Q82-1146-11,17edf1276674e5f3a0e1e075f20acd39751723193bfa1bd558922dc6a3f9007e
4Q82-1147-1,4a89b7d79c3f9db0440d26600ad89d185d206de7aab291bb22963926e97d2939
4Q82-1147-2,4fa3eb7be66ff391deefd484fea3a55cb90f8ba5c5d548b4fd0ff3c621a6b131
4Q82-1147-3,c66d795ffd2146037ccb9847c82fec452c642682b2ca90ad907a907452667b84
4Q82-1147-4,c0f9294de813b8db5c30c850d7cc4c15027276e45bd7905ebb88679f10db4fd9
4Q82-1147-5,66f3bf662d8eead13e2b67e3926b694a5c3c7cb1955a8c016129f23af89a7692
4Q82-1147-6,a942b420d364b97f8eef27df8f1a90ff916d5aec17cf0b5f02252043284aa38f
4Q82-1147-7,ebdd27b383592972559f312aa5cd23be7fa3c37653edcc6402c6aca1c83c7a1
4Q82-1147-8,d455727c75bed4a272058dd2ea75599a97e8cb55c116d0f005daffb6a9359c85
4Q82-1147-9,fd974c72e737ffa8a56f8aef3662c6fefc1b8c2b8076a024902fa909c5a65d31
4Q82-1147-10,d666dfbca86e4a66d9ecb04cc63029138e968c4509368527582949ef57d54065
4Q82-1147-11,ba0e5bae5743139fb9acb82d483ab3ccfe5ce197ccc80f26f05faf4349f32ec5
4Q82-1147-12,a793c31cf34cc2bf49516038bbcb27f4240f2dc5b78ec9d7972c172ed8f1a3c2
4Q82-1147-13,26b032e902241ea4ba9e5ee357c5d8ea5f0b67c96d388ca7b38afe63779e1033
4Q82-1147-14,727809ab20bd8d7946ff4422a04915efa6936b638a842767d72f2f4b18298117
4Q82-1147-15,22e4180e19021916178bf582b8bef9f19d5dfc6f07cb86856686665062d78d7f
4Q82-1147-16,167a7bf5f07987ce1228388a3b4ab84d4b7412c1cc0d94e5fc694e67360fafa4
4Q82-1147-17,31bb2b360ed15156417d711ae92300ae19c4e7db3b2b92fcbb0b4d99cc98e0bf
4Q82-1147-18,c28940b757b7230db1de2d864ad05bf25f976a27cc6ca230fc19566b3d4d0980
4Q82-1147-19,31048be521325ccf2796cc4760c6cb9a2585db8c48ef847a25dcc1d99879e52e
4Q82-1147-20,762355a652793e1c51b1800438ca77e30f074dfda293225748e0f037a8edbea4
4Q82-1147-21,877699e5dd517a0f374e2e7cd806eae53e8bc164b34b3d4f9fa71b74475a2f9e
4Q82-1147-22,fcc79f30631cd496a4183a0cbc7b85fa95fe3e66047ca3e8c3e8372ec32f6a7c
4Q83-1148-1,54ae26d0ae1e9ff9b5747415fb97640923812a888664e9393eebef45b8005dd6
4Q83-1148-2,14890ab73d7ce82fed8923c1b481f46796a5d5dfb9bd8f5704f8d4e1c4f756ee
4Q83-1148-3,5fe24673e46850347f558e08391335e73f28559406066dc51622d56f70eacfa2
4Q83-1148-4,1b45a23b5ff7c8e814587d1ad6a966064611a7abd23b2d5aecab816aa80b7fc4
4Q83-1148-5,9485049a8298a279c28d74fb6b6e675a0387e051a81497eae69fdc5b733df9db
4Q83-1148-6,dc7984918efeea4855a2268670c163c8e4a6e06a63e967c5dd4a0ec1078f8ef3
4Q83-1148-7,de8181a4c26fa925f3ec0f595be903ebbb7813e2fb59e3f3b09a094582c0f190
4Q83-1148-8,f9ad369120839ef9b0feb2f3f6f21e63e330b59434d1eaa01cad3ee67aa60663
4Q83-1148-9,abbc6b193aeceabbbf3af692952f28f8eedbdb57246cc1dce156690feea032ad
